"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0626246989583693,6,454,3.87682141646899,"GO:0051656 establishment of organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051656"," AP3B2  AP3B1  PARD3  DCTN1  EXOC1  KIF3B"
0.0626898652227212,3,98,8.97998430141287,"GO:0007044 cell-substrate junction assembly "," http://amigo.geneontology.org/amigo/term/GO:0007044"," MACF1  SLK  LIMS1"
0.067728550825249,2,31,18.9255583126551,"GO:0097421 liver regeneration "," http://amigo.geneontology.org/amigo/term/GO:0097421"," CSNK2A2  VTN"
0.0706278021350418,9,959,2.75298788802438,"GO:0043604 amide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0043604"," ZC3H15  GTPBP1  HBS1L  SECISBP2L  LARP1  MARS1  AIMP2  LRRC47  AIMP1"
0.0709497500191145,2,32,18.3341346153846,"GO:0031365 N-terminal protein amino acid modification "," http://amigo.geneontology.org/amigo/term/GO:0031365"," NAA10  NMT2"
0.0716606306880352,3,104,8.46190828402367,"GO:0150115 cell-substrate junction organization "," http://amigo.geneontology.org/amigo/term/GO:0150115"," MACF1  SLK  LIMS1"
0.0724749562540609,2,33,17.7785547785548,"GO:0022011 myelination in peripheral nervous system "," http://amigo.geneontology.org/amigo/term/GO:0022011"," ILK  PARD3"
0.0724749562540609,4,209,5.61428045638572,"GO:0031032 actomyosin structure organization "," http://amigo.geneontology.org/amigo/term/GO:0031032"," EPB41L3  CDC42BPA  CDC42BPB  MYO18A"
0.0724749562540609,2,33,17.7785547785548,"GO:0032292 peripheral nervous system axon ensheathment "," http://amigo.geneontology.org/amigo/term/GO:0032292"," ILK  PARD3"
0.0724749562540609,2,33,17.7785547785548,"GO:0045943 positive regulation of transcription by RNA polymerase I "," http://amigo.geneontology.org/amigo/term/GO:0045943"," DEK  MARS1"
0.0724749562540609,5,333,4.4045969045969,"GO:0048193 Golgi vesicle transport "," http://amigo.geneontology.org/amigo/term/GO:0048193"," EXOC1  MACF1  SCYL1  MYO18A  AP2A1"
0.0747994849138437,9,977,2.70226753798913,"GO:0030334 regulation of cell migration "," http://amigo.geneontology.org/amigo/term/GO:0030334"," SRGAP3  SRGAP1  VTN  MACF1  SYNPO2  SLK  AFDN  DOCK1  RAPGEF2"
0.0751607092772734,2,34,17.2556561085973,"GO:0090162 establishment of epithelial cell polarity "," http://amigo.geneontology.org/amigo/term/GO:0090162"," MYO18A  PARD3"
0.0768146467210757,3,109,8.07374735356387,"GO:0045807 positive regulation of endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0045807"," VTN  MIB1  AP2M1"
0.0776604608181429,4,215,5.45760286225402,"GO:0008154 actin polymerization or depolymerization "," http://amigo.geneontology.org/amigo/term/GO:0008154"," ADD3  CYFIP2  ABI1  NCKAP1"
0.0793952548011163,7,646,3.17867349368897,"GO:0051345 positive regulation of hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0051345"," CYFIP2  DOCK9  RAPGEF2  ZC3H15  RAB11FIP2  AFDN  LIMS1"
0.0804587052687713,2,36,16.2970085470085,"GO:0014044 Schwann cell development "," http://amigo.geneontology.org/amigo/term/GO:0014044"," ILK  PARD3"
0.0804587052687713,5,347,4.22688982487253,"GO:0018209 peptidyl-serine modification "," http://amigo.geneontology.org/amigo/term/GO:0018209"," CSNK2A2  CSNK2A1  NAA10  CAMKV  ILK"
0.0804587052687713,3,112,7.85748626373626,"GO:0043473 pigmentation "," http://amigo.geneontology.org/amigo/term/GO:0043473"," AP1B1  AP3B1  DCTN1"
0.0807227079594603,9,999,2.64275814275814,"GO:0006518 peptide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006518"," ZC3H15  GTPBP1  HBS1L  SECISBP2L  LARP1  MARS1  AIMP2  LRRC47  AIMP1"
0.0807227079594603,4,220,5.33356643356643,"GO:0030100 regulation of endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0030100"," VTN  MIB1  AP2M1  AP2S1"
0.0808554672275299,2,37,15.8565488565489,"GO:0031646 positive regulation of nervous system process "," http://amigo.geneontology.org/amigo/term/GO:0031646"," PARD3  RIMS2"
0.0808554672275299,4,221,5.30943264879916,"GO:0032271 regulation of protein polymerization "," http://amigo.geneontology.org/amigo/term/GO:0032271"," ADD3  DCTN1  CYFIP2  NCKAP1"
0.0808554672275299,3,114,7.71963562753036,"GO:0034446 substrate adhesion-dependent cell spreading "," http://amigo.geneontology.org/amigo/term/GO:0034446"," ILK  LIMS1  DOCK1"
0.0808554672275299,2,37,15.8565488565489,"GO:0035459 vesicle cargo loading "," http://amigo.geneontology.org/amigo/term/GO:0035459"," AP3B2  AP3B1"
0.0808554672275299,2,37,15.8565488565489,"GO:0097484 dendrite extension "," http://amigo.geneontology.org/amigo/term/GO:0097484"," RIMS2  CYFIP2"
0.0845885244911361,2,38,15.4392712550607,"GO:0038179 neurotrophin signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038179"," CYFIP2  RAPGEF2"
0.0856166202049272,4,227,5.16909522195866,"GO:0002064 epithelial cell development "," http://amigo.geneontology.org/amigo/term/GO:0002064"," TJP2  CCM2  RAPGEF2  AFDN"
0.0869244233868676,3,119,7.39528118939884,"GO:0006892 post-Golgi vesicle-mediated transport "," http://amigo.geneontology.org/amigo/term/GO:0006892"," EXOC1  MACF1  AP2A1"
0.0869244233868676,2,39,15.043392504931,"GO:0032438 melanosome organization "," http://amigo.geneontology.org/amigo/term/GO:0032438"," AP1B1  AP3B1"
0.0869244233868676,4,229,5.12395028552234,"GO:0048588 developmental cell growth "," http://amigo.geneontology.org/amigo/term/GO:0048588"," MACF1  RIMS2  CYFIP2  DIP2B"
0.0904082431780306,2,40,14.6673076923077,"GO:0048753 pigment granule organization "," http://amigo.geneontology.org/amigo/term/GO:0048753"," AP1B1  AP3B1"
0.0916711314469768,12,1618,2.17562042407531,"GO:0051247 positive regulation of protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051247"," CYFIP2  LARP1  DEK  CSNK2A1  VTN  RAPGEF2  AGAP2  DIP2B  AIMP2  ABI1  TAOK1  ILK"
0.0920456481273629,3,124,7.09708436724566,"GO:0001952 regulation of cell-matrix adhesion "," http://amigo.geneontology.org/amigo/term/GO:0001952"," MACF1  SLK  LIMS1"
0.0920456481273629,5,369,3.97488013341672,"GO:0009306 protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0009306"," AP1B1  RAB11FIP2  EXOC1  MYO18A  RIMS2"
0.0920456481273629,6,522,3.37179487179487,"GO:0016049 cell growth "," http://amigo.geneontology.org/amigo/term/GO:0016049"," CSNK2A1  MACF1  RIMS2  CYFIP2  DIP2B  EPB41L3"
0.0920456481273629,5,370,3.96413721413721,"GO:0035592 establishment of protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0035592"," AP1B1  RAB11FIP2  EXOC1  MYO18A  RIMS2"
0.0920456481273629,2,41,14.3095684803002,"GO:0048489 synaptic vesicle transport "," http://amigo.geneontology.org/amigo/term/GO:0048489"," AP3B2  AP3B1"
0.0920456481273629,6,522,3.37179487179487,"GO:0090066 regulation of anatomical structure size "," http://amigo.geneontology.org/amigo/term/GO:0090066"," ADD3  MACF1  CYFIP2  DIP2B  AP2M1  NCKAP1"
0.0920456481273629,9,1038,2.54346376167185,"GO:2000145 regulation of cell motility "," http://amigo.geneontology.org/amigo/term/GO:2000145"," SRGAP3  SRGAP1  VTN  MACF1  SYNPO2  SLK  AFDN  DOCK1  RAPGEF2"
0.0936101075510032,7,689,2.98029474154293,"GO:0000226 microtubule cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0000226"," MAP7D1  MAP7  PARD3  DCTN1  SLK  KIF3B  TAOK1"
0.0936101075510032,2,42,13.9688644688645,"GO:0014037 Schwann cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0014037"," ILK  PARD3"
0.0947546351741601,12,1641,2.14512726761356,"GO:0031399 regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031399"," DEK  DNAJA1  VTN  RAPGEF2  AGAP2  SYNPO2  DIP2B  AIMP2  ABI1  TAOK1  ILK  PARD3"
0.0947546351741601,5,376,3.90087970540098,"GO:0032956 regulation of actin cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0032956"," ADD3  SYNPO2  NCKAP1  CYFIP2  TAOK1"
0.0947546351741601,5,377,3.8905325443787,"GO:0071692 protein localization to extracellular region "," http://amigo.geneontology.org/amigo/term/GO:0071692"," AP1B1  RAB11FIP2  EXOC1  MYO18A  RIMS2"
0.0949954677310475,2,43,13.6440071556351,"GO:0006356 regulation of transcription by RNA polymerase I "," http://amigo.geneontology.org/amigo/term/GO:0006356"," DEK  MARS1"
0.0949954677310475,1,3,97.7820512820513,"GO:0018002 N-terminal peptidyl-glutamic acid acetylation "," http://amigo.geneontology.org/amigo/term/GO:0018002"," NAA10"
0.0949954677310475,9,1064,2.48131145170619,"GO:0031401 positive regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031401"," DEK  VTN  RAPGEF2  AGAP2  DIP2B  AIMP2  ABI1  TAOK1  ILK"
0.0949954677310475,1,3,97.7820512820513,"GO:0034092 negative regulation of maintenance of sister chromatid cohesion "," http://amigo.geneontology.org/amigo/term/GO:0034092"," NAA10"
0.0949954677310475,1,3,97.7820512820513,"GO:0034183 negative regulation of maintenance of mitotic sister chromatid cohesion "," http://amigo.geneontology.org/amigo/term/GO:0034183"," NAA10"
0.0949954677310475,10,1259,2.32999327915928,"GO:0034645 cellular macromolecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034645"," ZC3H15  GTPBP1  HBS1L  SECISBP2L  NMT2  LARP1  MARS1  AIMP2  LRRC47  AIMP1"
0.0949954677310475,1,3,97.7820512820513,"GO:0035668 TRAM-dependent toll-like receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0035668"," RAB11FIP2"
0.0949954677310475,1,3,97.7820512820513,"GO:0035669 TRAM-dependent toll-like receptor 4 signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0035669"," RAB11FIP2"
0.0949954677310475,6,539,3.26544883687741,"GO:0044089 positive regulation of cellular component biogenesis "," http://amigo.geneontology.org/amigo/term/GO:0044089"," SYNPO2  NCKAP1  DCTN1  PIP4K2A  LIMS1  BHLHB9"
0.0949954677310475,4,244,4.80895334174023,"GO:0060560 developmental growth involved in morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060560"," MACF1  RIMS2  CYFIP2  DIP2B"
0.0949954677310475,2,45,13.0376068376068,"GO:0070050 neuron cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0070050"," TAOK1  DCTN1"
0.0949954677310475,1,3,97.7820512820513,"GO:0070094 positive regulation of glucagon secretion "," http://amigo.geneontology.org/amigo/term/GO:0070094"," AIMP1"
0.0949954677310475,1,3,97.7820512820513,"GO:0072752 cellular response to rapamycin "," http://amigo.geneontology.org/amigo/term/GO:0072752"," LARP1"
0.0949954677310475,8,883,2.65772279815315,"GO:0097435 supramolecular fiber organization "," http://amigo.geneontology.org/amigo/term/GO:0097435"," ADD3  SYNPO2  DCTN1  NCKAP1  CYFIP2  ABI1  SLK  TAOK1"
0.0949954677310475,1,3,97.7820512820513,"GO:0150007 clathrin-dependent synaptic vesicle endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0150007"," BTBD8"
0.0949954677310475,1,3,97.7820512820513,"GO:1900126 negative regulation of hyaluronan biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1900126"," AP2A1"
0.0949954677310475,1,3,97.7820512820513,"GO:1990442 intrinsic apoptotic signaling pathway in response to nitrosative stress "," http://amigo.geneontology.org/amigo/term/GO:1990442"," DNAJA1"
0.0965629980715904,4,250,4.69353846153846,"GO:2001234 negative regulation of apoptotic signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:2001234"," DNAJA1  AGAP2  CSNK2A2  CSNK2A1"
0.0980263031761846,2,46,12.7541806020067,"GO:0021517 ventral spinal cord development "," http://amigo.geneontology.org/amigo/term/GO:0021517"," SCYL1  DCTN1"
0.0981434307919531,4,252,4.65628815628816,"GO:0006473 protein acetylation "," http://amigo.geneontology.org/amigo/term/GO:0006473"," NAA10  DEK  DIP2B  TAOK1"
0.0983546868753154,10,1271,2.30799491617745,"GO:0060429 epithelium development "," http://amigo.geneontology.org/amigo/term/GO:0060429"," TJP2  CCM2  MIB1  AIMP2  AP3B1  AGAP2  ABI1  ILK  RAPGEF2  AFDN"
0.0991356603753907,3,135,6.51880341880342,"GO:0072655 establishment of protein localization to mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:0072655"," CSNK2A2  DNAJA1  AP3B1"
0.10000806059155,2,47,12.4828150572831,"GO:2000758 positive regulation of peptidyl-lysine acetylation "," http://amigo.geneontology.org/amigo/term/GO:2000758"," DEK  DIP2B"
0.100068148227697,3,136,6.47087104072398,"GO:0007368 determination of left/right symmetry "," http://amigo.geneontology.org/amigo/term/GO:0007368"," AP1B1  MIB1  KIF3B"
0.100280161588975,9,1085,2.43328606876994,"GO:0040012 regulation of locomotion "," http://amigo.geneontology.org/amigo/term/GO:0040012"," SRGAP3  SRGAP1  VTN  MACF1  SYNPO2  SLK  AFDN  DOCK1  RAPGEF2"
0.101457775637002,4,257,4.56569889254714,"GO:0016197 endosomal transport "," http://amigo.geneontology.org/amigo/term/GO:0016197"," AGAP2  AP3B1  BTBD8  DCTN1"
0.101457775637002,2,48,12.2227564102564,"GO:0030866 cortical actin cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0030866"," NCKAP1  EPB41L3"
0.101457775637002,2,48,12.2227564102564,"GO:0098751 bone cell development "," http://amigo.geneontology.org/amigo/term/GO:0098751"," ABI1  PIP4K2A"
0.106044882760284,1,4,73.3365384615385,"GO:0002175 protein localization to paranode region of axon "," http://amigo.geneontology.org/amigo/term/GO:0002175"," EPB41L3"
0.106044882760284,1,4,73.3365384615385,"GO:0002940 tRNA N2-guanine methylation "," http://amigo.geneontology.org/amigo/term/GO:0002940"," THUMPD3"
0.106044882760284,1,4,73.3365384615385,"GO:0006432 phenylalanyl-tRNA aminoacylation "," http://amigo.geneontology.org/amigo/term/GO:0006432"," LRRC47"
0.106044882760284,1,4,73.3365384615385,"GO:0006499 N-terminal protein myristoylation "," http://amigo.geneontology.org/amigo/term/GO:0006499"," NMT2"
0.106044882760284,1,4,73.3365384615385,"GO:0018201 peptidyl-glycine modification "," http://amigo.geneontology.org/amigo/term/GO:0018201"," NMT2"
0.106044882760284,1,4,73.3365384615385,"GO:0018377 protein myristoylation "," http://amigo.geneontology.org/amigo/term/GO:0018377"," NMT2"
0.106044882760284,8,927,2.53157414322463,"GO:0030155 regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0030155"," MACF1  LIMS1  SLK  VTN  AP3B1  ILK  AFDN  DOCK1"
0.106044882760284,3,146,6.02766069546891,"GO:0030177 positive regulation of Wnt signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030177"," CSNK2A1  ILK  MACF1"
0.106044882760284,11,1504,2.14548383797054,"GO:0032270 positive regulation of cellular protein metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032270"," CYFIP2  LARP1  DEK  VTN  RAPGEF2  AGAP2  DIP2B  AIMP2  ABI1  TAOK1  ILK"
0.106044882760284,12,1718,2.04898361242948,"GO:0044093 positive regulation of molecular function "," http://amigo.geneontology.org/amigo/term/GO:0044093"," CYFIP2  DOCK9  AIMP2  RAPGEF2  ZC3H15  RAB11FIP2  VTN  AGAP2  ABI1  TAOK1  AFDN  LIMS1"
0.106044882760284,2,52,11.2825443786982,"GO:0045197 establishment or maintenance of epithelial cell apical/basal polarity "," http://amigo.geneontology.org/amigo/term/GO:0045197"," PARD3  ILK"
0.106044882760284,3,146,6.02766069546891,"GO:0048813 dendrite morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0048813"," RAPGEF2  ABI1  BHLHB9"
0.106044882760284,1,4,73.3365384615385,"GO:0051138 positive regulation of NK T cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0051138"," AP3B1"
0.106044882760284,9,1109,2.38062703752514,"GO:0051270 regulation of cellular component movement "," http://amigo.geneontology.org/amigo/term/GO:0051270"," SRGAP3  SRGAP1  VTN  MACF1  SYNPO2  SLK  AFDN  DOCK1  RAPGEF2"
0.106044882760284,6,574,3.06633610292147,"GO:0051493 regulation of cytoskeleton organization "," http://amigo.geneontology.org/amigo/term/GO:0051493"," ADD3  SYNPO2  NCKAP1  DCTN1  CYFIP2  TAOK1"
0.106044882760284,3,141,6.24140752864157,"GO:0070585 protein localization to mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:0070585"," CSNK2A2  DNAJA1  AP3B1"
0.106044882760284,1,4,73.3365384615385,"GO:0070602 regulation of centromeric sister chromatid cohesion "," http://amigo.geneontology.org/amigo/term/GO:0070602"," NAA10"
0.106044882760284,1,4,73.3365384615385,"GO:0071962 mitotic sister chromatid cohesion centromeric "," http://amigo.geneontology.org/amigo/term/GO:0071962"," NAA10"
0.106044882760284,1,4,73.3365384615385,"GO:0090217 negative regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0090217"," PIP4K2A"
0.106044882760284,1,4,73.3365384615385,"GO:0110010 basolateral protein secretion "," http://amigo.geneontology.org/amigo/term/GO:0110010"," AP1B1"
0.106044882760284,1,4,73.3365384615385,"GO:1902633 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1902633"," PIP4K2A"
0.106044882760284,1,4,73.3365384615385,"GO:1902635 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1902635"," PIP4K2A"
0.106044882760284,1,4,73.3365384615385,"GO:2000670 positive regulation of dendritic cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:2000670"," RAPGEF2"
0.106527257800246,3,147,5.98665620094192,"GO:0009855 determination of bilateral symmetry "," http://amigo.geneontology.org/amigo/term/GO:0009855"," AP1B1  MIB1  KIF3B"
0.106527257800246,3,147,5.98665620094192,"GO:0042177 negative regulation of protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042177"," AGAP2  CSNK2A2  CSNK2A1"
0.106527257800246,10,1318,2.22569160733045,"GO:0042325 regulation of phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0042325"," VTN  RAPGEF2  AGAP2  SYNPO2  ABI1  TAOK1  DNAJA1  PIP4K2A  ILK  PARD3"
0.107016524238071,3,148,5.94620582120582,"GO:0009799 specification of symmetry "," http://amigo.geneontology.org/amigo/term/GO:0009799"," AP1B1  MIB1  KIF3B"
0.107016524238071,5,418,3.50892528524107,"GO:0032970 regulation of actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0032970"," ADD3  SYNPO2  NCKAP1  CYFIP2  TAOK1"
0.107016524238071,3,148,5.94620582120582,"GO:0042552 myelination "," http://amigo.geneontology.org/amigo/term/GO:0042552"," ILK  EPB41L3  PARD3"
0.107988153552891,3,149,5.90629839958699,"GO:0030833 regulation of actin filament polymerization "," http://amigo.geneontology.org/amigo/term/GO:0030833"," ADD3  CYFIP2  NCKAP1"
0.107988153552891,9,1128,2.34052782324059,"GO:0051336 regulation of hydrolase activity "," http://amigo.geneontology.org/amigo/term/GO:0051336"," CYFIP2  DOCK9  RAPGEF2  ZC3H15  RAB11FIP2  VTN  CSNK2A1  AFDN  LIMS1"
0.108486434360065,3,150,5.86692307692308,"GO:0007272 ensheathment of neurons "," http://amigo.geneontology.org/amigo/term/GO:0007272"," ILK  EPB41L3  PARD3"
0.108486434360065,3,150,5.86692307692308,"GO:0008366 axon ensheathment "," http://amigo.geneontology.org/amigo/term/GO:0008366"," ILK  EPB41L3  PARD3"
0.108486434360065,2,54,10.8646723646724,"GO:0097479 synaptic vesicle localization "," http://amigo.geneontology.org/amigo/term/GO:0097479"," AP3B2  AP3B1"
0.108977273263385,6,585,3.00867850098619,"GO:0048667 cell morphogenesis involved in neuron differentiation "," http://amigo.geneontology.org/amigo/term/GO:0048667"," RAPGEF2  MACF1  DIP2B  ABI1  BHLHB9  PARD3"
0.11017374323705,6,587,2.99842746691128,"GO:0051640 organelle localization "," http://amigo.geneontology.org/amigo/term/GO:0051640"," AP3B2  AP3B1  PARD3  DCTN1  EXOC1  KIF3B"
0.113074330483278,6,591,2.97813354158532,"GO:0060627 regulation of vesicle-mediated transport "," http://amigo.geneontology.org/amigo/term/GO:0060627"," VTN  MIB1  AP2M1  RIMS2  MYO18A  AP2S1"
0.11465992357214,2,57,10.2928475033738,"GO:0006418 tRNA aminoacylation for protein translation "," http://amigo.geneontology.org/amigo/term/GO:0006418"," MARS1  LRRC47"
0.11465992357214,5,434,3.37956398440269,"GO:0007018 microtubule-based movement "," http://amigo.geneontology.org/amigo/term/GO:0007018"," KIF3B  AP3B2  AP3B1  KIF21A  DNAJA1"
0.11465992357214,1,5,58.6692307692308,"GO:0016183 synaptic vesicle coating "," http://amigo.geneontology.org/amigo/term/GO:0016183"," AP3B2"
0.11465992357214,2,58,10.1153846153846,"GO:0033363 secretory granule organization "," http://amigo.geneontology.org/amigo/term/GO:0033363"," AP1B1  AP3B1"
0.11465992357214,2,57,10.2928475033738,"GO:0035088 establishment or maintenance of apical/basal cell polarity "," http://amigo.geneontology.org/amigo/term/GO:0035088"," PARD3  ILK"
0.11465992357214,6,600,2.93346153846154,"GO:0045785 positive regulation of cell adhesion "," http://amigo.geneontology.org/amigo/term/GO:0045785"," LIMS1  VTN  AP3B1  ILK  AFDN  DOCK1"
0.11465992357214,1,5,58.6692307692308,"GO:0045875 negative regulation of sister chromatid cohesion "," http://amigo.geneontology.org/amigo/term/GO:0045875"," NAA10"
0.11465992357214,1,5,58.6692307692308,"GO:0048022 negative regulation of melanin biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0048022"," RAPGEF2"
0.11465992357214,1,5,58.6692307692308,"GO:0051388 positive regulation of neurotrophin TRK receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0051388"," CYFIP2"
0.11465992357214,2,57,10.2928475033738,"GO:0061245 establishment or maintenance of bipolar cell polarity "," http://amigo.geneontology.org/amigo/term/GO:0061245"," PARD3  ILK"
0.11465992357214,1,5,58.6692307692308,"GO:0071205 protein localization to juxtaparanode region of axon "," http://amigo.geneontology.org/amigo/term/GO:0071205"," EPB41L3"
0.11465992357214,1,5,58.6692307692308,"GO:0090215 regulation of 1-phosphatidylinositol-4-phosphate 5-kinase activity "," http://amigo.geneontology.org/amigo/term/GO:0090215"," PIP4K2A"
0.11465992357214,1,5,58.6692307692308,"GO:0098971 anterograde dendritic transport of neurotransmitter receptor complex "," http://amigo.geneontology.org/amigo/term/GO:0098971"," KIF3B"
0.11465992357214,1,5,58.6692307692308,"GO:0099159 regulation of modification of postsynaptic structure "," http://amigo.geneontology.org/amigo/term/GO:0099159"," CAMKV"
0.11465992357214,4,288,4.07425213675214,"GO:0110053 regulation of actin filament organization "," http://amigo.geneontology.org/amigo/term/GO:0110053"," ADD3  SYNPO2  NCKAP1  CYFIP2"
0.11465992357214,1,5,58.6692307692308,"GO:1900377 negative regulation of secondary metabolite biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1900377"," RAPGEF2"
0.11465992357214,1,5,58.6692307692308,"GO:1901355 response to rapamycin "," http://amigo.geneontology.org/amigo/term/GO:1901355"," LARP1"
0.11465992357214,2,57,10.2928475033738,"GO:1903747 regulation of establishment of protein localization to mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:1903747"," CSNK2A2  DNAJA1"
0.115257403429761,7,781,2.62922288978627,"GO:0010564 regulation of cell cycle process "," http://amigo.geneontology.org/amigo/term/GO:0010564"," CSNK2A2  PPP2R5C  NAA10  KIF3B  CSNK2A1  TAOK1  DCTN1"
0.116252868693588,2,59,9.94393741851369,"GO:0048260 positive regulation of receptor-mediated endocytosis "," http://amigo.geneontology.org/amigo/term/GO:0048260"," VTN  AP2M1"
0.116359518317641,9,1165,2.26619346318917,"GO:0001932 regulation of protein phosphorylation "," http://amigo.geneontology.org/amigo/term/GO:0001932"," VTN  RAPGEF2  AGAP2  SYNPO2  ABI1  TAOK1  DNAJA1  ILK  PARD3"
0.119878245354971,3,162,5.43233618233618,"GO:0007043 cell-cell junction assembly "," http://amigo.geneontology.org/amigo/term/GO:0007043"," AFDN  EPB41L3  PARD3"
0.120289185520482,4,294,3.99110413396128,"GO:0090150 establishment of protein localization to membrane "," http://amigo.geneontology.org/amigo/term/GO:0090150"," MACF1  AP3B1  AFDN  PARD3"
0.121387549103238,2,61,9.61790668348045,"GO:0030490 maturation of SSU-rRNA "," http://amigo.geneontology.org/amigo/term/GO:0030490"," SNU13  KRI1"
0.121387549103238,2,61,9.61790668348045,"GO:0043039 tRNA aminoacylation "," http://amigo.geneontology.org/amigo/term/GO:0043039"," MARS1  LRRC47"
0.124674992253808,2,62,9.46277915632754,"GO:0043038 amino acid activation "," http://amigo.geneontology.org/amigo/term/GO:0043038"," MARS1  LRRC47"
0.124791619136398,5,453,3.23781626761759,"GO:0001558 regulation of cell growth "," http://amigo.geneontology.org/amigo/term/GO:0001558"," CSNK2A1  MACF1  RIMS2  DIP2B  EPB41L3"
0.124791619136398,3,168,5.23832417582418,"GO:0008064 regulation of actin polymerization or depolymerization "," http://amigo.geneontology.org/amigo/term/GO:0008064"," ADD3  CYFIP2  NCKAP1"
0.124791619136398,3,169,5.2073281747838,"GO:0030832 regulation of actin filament length "," http://amigo.geneontology.org/amigo/term/GO:0030832"," ADD3  CYFIP2  NCKAP1"
0.124791619136398,1,6,48.8910256410256,"GO:0030913 paranodal junction assembly "," http://amigo.geneontology.org/amigo/term/GO:0030913"," EPB41L3"
0.124791619136398,1,6,48.8910256410256,"GO:0045347 negative regulation of MHC class II biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0045347"," NFX1"
0.124791619136398,1,6,48.8910256410256,"GO:0051136 regulation of NK T cell differentiation "," http://amigo.geneontology.org/amigo/term/GO:0051136"," AP3B1"
0.124791619136398,1,6,48.8910256410256,"GO:0060510 type II pneumocyte differentiation "," http://amigo.geneontology.org/amigo/term/GO:0060510"," AIMP2"
0.124791619136398,1,6,48.8910256410256,"GO:0071321 cellular response to cGMP "," http://amigo.geneontology.org/amigo/term/GO:0071321"," RAPGEF2"
0.124791619136398,1,6,48.8910256410256,"GO:0071500 cellular response to nitrosative stress "," http://amigo.geneontology.org/amigo/term/GO:0071500"," DNAJA1"
0.124791619136398,1,6,48.8910256410256,"GO:0072383 plus-end-directed vesicle transport along microtubule "," http://amigo.geneontology.org/amigo/term/GO:0072383"," KIF3B"
0.124791619136398,1,6,48.8910256410256,"GO:0090119 vesicle-mediated cholesterol transport "," http://amigo.geneontology.org/amigo/term/GO:0090119"," PIP4K2A"
0.124791619136398,1,6,48.8910256410256,"GO:1900244 positive regulation of synaptic vesicle endocytosis "," http://amigo.geneontology.org/amigo/term/GO:1900244"," AP2M1"
0.124791619136398,1,6,48.8910256410256,"GO:1904396 regulation of neuromuscular junction development "," http://amigo.geneontology.org/amigo/term/GO:1904396"," DCTN1"
0.124791619136398,1,6,48.8910256410256,"GO:1905605 positive regulation of blood-brain barrier permeability "," http://amigo.geneontology.org/amigo/term/GO:1905605"," TJP2"
0.124791619136398,2,64,9.16706730769231,"GO:2000059 negative regulation of ubiquitin-dependent protein catabolic process "," http://amigo.geneontology.org/amigo/term/GO:2000059"," CSNK2A2  CSNK2A1"
