"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
1.0415861203738e-10,12,116,18.0687022900763,"GO:0042773 ATP synthesis coupled electron transport "," http://amigo.geneontology.org/amigo/term/GO:0042773"," NDUFA10  NDUFS2  UQCRQ  NDUFV1  SDHB  UQCRC2  NDUFA4  DLD  NDUFS7  NDUFA12  NDUFA1  NDUFA9"
1.0415861203738e-10,12,116,18.0687022900763,"GO:0042775 mitochondrial ATP synthesis coupled electron transport "," http://amigo.geneontology.org/amigo/term/GO:0042775"," NDUFA10  NDUFS2  UQCRQ  NDUFV1  SDHB  UQCRC2  NDUFA4  DLD  NDUFS7  NDUFA12  NDUFA1  NDUFA9"
1.07213782435046e-10,38,1888,3.51548550912149,"GO:1901566 organonitrogen compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901566"," IARS2  CAD  GLS  ATP5PB  PDHA1  DLAT  GMPS  PDHB  TUFM  MRPS11  DLD  PDHX  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  ENO1  ACAT1  GAPDH  MTHFD1L  GLUD1  SLC1A3  SLC1A2  SLC25A12  GOT2  LRPPRC  MPC2  AK3  STOML2  NFS1  TRAP1  SUCLA2  SLC25A1"
1.67163965027797e-10,7,18,67.9249363867685,"GO:0006085 acetyl-CoA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006085"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  MPC2"
1.67163965027797e-10,11,92,20.8837537338201,"GO:0015986 proton motive force-driven ATP synthesis "," http://amigo.geneontology.org/amigo/term/GO:0015986"," ATP5PB  NDUFS7  SDHB  NDUFA1  NDUFA10  NDUFA9  NDUFS2  NDUFV1  NDUFA12  MT-ATP8  STOML2"
1.81225077995246e-10,5,5,174.664122137405,"GO:0061732 mitochondrial acetyl-CoA biosynthetic process from pyruvate "," http://amigo.geneontology.org/amigo/term/GO:0061732"," DLD  PDHX  PDHB  PDHA1  MPC2"
2.86741254747451e-10,12,127,16.5036965799122,"GO:0007006 mitochondrial membrane organization "," http://amigo.geneontology.org/amigo/term/GO:0007006"," SLC25A5  IMMT  TIMM29  SLC25A4  HSPA9  TOMM40  OPA1  AFG3L2  ADCK1  TIMM50  SLC25A46  VDAC2"
3.2117556159663e-10,11,98,19.6051565664434,"GO:0043648 dicarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0043648"," GLS  GOT2  GLUD1  OGDH  MTHFD1L  ALDH5A1  SLC25A12  SDHB  SUCLA2  DLST  IDH2"
4.31691822713526e-10,6,11,95.2713393476752,"GO:0006086 acetyl-CoA biosynthetic process from pyruvate "," http://amigo.geneontology.org/amigo/term/GO:0006086"," PDHA1  DLAT  PDHB  DLD  PDHX  MPC2"
5.77994445510448e-10,8,35,39.923227917121,"GO:0006084 acetyl-CoA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006084"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  DLST  MPC2"
2.45014471437474e-09,16,332,8.41754805481468,"GO:0015849 organic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015849"," SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  MPC2  SFXN5  SFXN1  SLC25A22  SLC25A10  SLC3A2  GOT2  SLC2A1  GJA1  SLC6A11"
2.61511256749296e-09,12,154,13.6101913353822,"GO:1905039 carboxylic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1905039"," SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  MPC2  SFXN1  SLC25A22  SLC25A10  SLC3A2  SLC2A1"
2.62114748442423e-09,6,14,74.856052344602,"GO:0072350 tricarboxylic acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072350"," IDH3G  IDH3A  IDH2  ACO2  CS  GLUD1"
2.74765649996464e-09,12,155,13.5223836493475,"GO:1903825 organic acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1903825"," SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  MPC2  SFXN1  SLC25A22  SLC25A10  SLC3A2  SLC2A1"
8.8058964113764e-09,7,30,40.7549618320611,"GO:0009081 branched-chain amino acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009081"," ALDH6A1  MCCC1  PCCB  PCCA  DLD  ACADSB  ACAT1"
1.47754880845909e-08,13,223,10.1822133981447,"GO:1901605 alpha-amino acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901605"," CAD  GSTZ1  GLS  ALDH6A1  GOT2  GLUD1  MCCC1  ALDH5A1  SLC25A12  DLST  GMPS  ACADSB  ACAT1"
1.79968524115713e-08,8,53,26.3643957943252,"GO:0035384 thioester biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0035384"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  MPC2  SLC25A1"
1.79968524115713e-08,8,53,26.3643957943252,"GO:0071616 acyl-CoA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0071616"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  MPC2  SLC25A1"
2.94206126970377e-08,10,114,15.3214142225793,"GO:0006090 pyruvate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006090"," ENO1  GAPDH  PDHA1  DLAT  HK1  PDHB  DLD  PDHX  OGDH  MPC2"
4.13955667381514e-08,14,294,8.31733914940022,"GO:0046942 carboxylic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0046942"," SLC1A3  SLC25A1  SFXN3  SLC25A11  SLC1A2  SLC25A12  MPC2  SFXN5  SFXN1  SLC25A22  SLC25A10  SLC6A11  SLC3A2  GJA1"
8.38752313638129e-08,19,627,5.29285218598196,"GO:0005975 carbohydrate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0005975"," CS  ENO1  GAPDH  HK1  OGDH  GPD2  SLC25A12  PDHA1  DLAT  SLC3A2  PDHB  IDH2  SLC2A3  IDH3G  ALDH1B1  IDH3A  SLC25A1  SLC2A1  SLC25A10"
1.04431520087035e-07,8,66,21.1714087439278,"GO:0006120 mitochondrial electron transport NADH to ubiquinone "," http://amigo.geneontology.org/amigo/term/GO:0006120"," NDUFA10  NDUFS2  NDUFV1  DLD  NDUFS7  NDUFA1  NDUFA9  NDUFA4"
1.40666288394408e-07,7,44,27.7874739764053,"GO:0007007 inner mitochondrial membrane organization "," http://amigo.geneontology.org/amigo/term/GO:0007007"," IMMT  TIMM29  HSPA9  OPA1  AFG3L2  ADCK1  SLC25A46"
1.43128376547533e-07,8,69,20.2509127115831,"GO:0033866 nucleoside bisphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0033866"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  MPC2  SLC25A1"
1.43128376547533e-07,8,69,20.2509127115831,"GO:0034030 ribonucleoside bisphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034030"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  MPC2  SLC25A1"
1.43128376547533e-07,8,69,20.2509127115831,"GO:0034033 purine nucleoside bisphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0034033"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  MPC2  SLC25A1"
1.65816686979723e-07,23,972,4.13299877485628,"GO:0098655 cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0098655"," SFXN3  NDUFS7  SLC6A11  MCU  SFXN1  ATP2B1  SLC1A3  SLC25A5  SLC25A3  SLC1A2  SLC25A12  ATP5PB  SLC25A4  ATP2B2  SLC3A2  SLC25A22  PHB2  MT-ATP8  SLC25A23  AFG3L2  STOML2  NDUFA4  NIPSNAP2"
2.5717571645292e-07,6,28,37.428026172301,"GO:0015740 C4-dicarboxylate transport "," http://amigo.geneontology.org/amigo/term/GO:0015740"," SLC1A3  SLC25A11  SLC1A2  SLC25A12  SLC25A22  SLC25A10"
2.66880094455046e-07,9,107,14.6913747592209,"GO:1901606 alpha-amino acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:1901606"," GSTZ1  GLS  ALDH6A1  GOT2  GLUD1  MCCC1  DLST  ACADSB  ACAT1"
3.08691989965651e-07,10,147,11.8819130705717,"GO:0006865 amino acid transport "," http://amigo.geneontology.org/amigo/term/GO:0006865"," SLC1A3  SFXN3  SLC1A2  SLC25A12  SFXN1  SLC25A22  SFXN5  SLC3A2  GJA1  SLC6A11"
3.56254463478832e-07,4,6,116.442748091603,"GO:0006102 isocitrate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006102"," IDH3G  IDH3A  IDH2  ACO2"
3.77509426793273e-07,5,15,58.2213740458015,"GO:0043650 dicarboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0043650"," GLS  MTHFD1L  GLUD1  SLC25A12  GOT2"
4.37214479471796e-07,22,942,4.07920455097972,"GO:0098660 inorganic ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0098660"," SLC25A3  SLC25A11  NDUFS7  SLC6A11  MCU  SLC25A10  ATP2B1  SLC1A3  SLC25A5  SLC25A12  ATP5PB  SLC25A4  ATP2B2  SLC3A2  SLC25A22  PHB2  MT-ATP8  SLC25A23  AFG3L2  STOML2  NDUFA4  NIPSNAP2"
1.25949230064421e-06,25,1274,3.42747492420339,"GO:0006812 cation transport "," http://amigo.geneontology.org/amigo/term/GO:0006812"," SFXN3  NDUFS7  SLC6A11  MCU  SFXN1  ATP2B1  SLC1A3  SLC25A5  SLC25A3  SLC1A2  SLC25A12  ATP5PB  SLC25A4  ATP2B2  PRKCB  SLC3A2  SLC25A22  PHB2  MT-ATP8  SLC25A23  AFG3L2  STOML2  NDUFA4  NIPSNAP2  NDUFA9"
1.49802302964434e-06,20,840,4.15866957470011,"GO:0098662 inorganic cation transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0098662"," NDUFS7  SLC6A11  MCU  ATP2B1  SLC1A3  SLC25A5  SLC25A3  SLC25A12  ATP5PB  SLC25A4  ATP2B2  SLC3A2  SLC25A22  PHB2  MT-ATP8  SLC25A23  AFG3L2  STOML2  NDUFA4  NIPSNAP2"
2.80372679883288e-06,4,9,77.6284987277354,"GO:0006104 succinyl-CoA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006104"," SUCLA2  SUCLG1  OGDH  DLST"
3.0454001332884e-06,5,22,39.6963913948647,"GO:0006851 mitochondrial calcium ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0006851"," MCU  SLC25A12  SLC25A23  AFG3L2  STOML2"
4.82221628559648e-06,5,24,36.388358778626,"GO:0009083 branched-chain amino acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009083"," ALDH6A1  MCCC1  DLD  ACADSB  ACAT1"
6.32363780930291e-06,9,156,10.076776277158,"GO:0044272 sulfur compound biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044272"," PDHA1  DLAT  PDHB  DLD  PDHX  ACAT1  SLC1A2  MPC2  SLC25A1"
6.99542549023973e-06,4,11,63.5142262317835,"GO:0070778 L-aspartate transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0070778"," SLC1A3  SLC1A2  SLC25A12  SLC25A22"
8.10295487143399e-06,9,161,9.7638329145133,"GO:1902600 proton transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1902600"," NDUFS7  SLC25A5  SLC25A3  ATP5PB  SLC25A4  SLC25A22  PHB2  MT-ATP8  NDUFA4"
9.23120278942189e-06,11,269,7.14239904651097,"GO:0005996 monosaccharide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0005996"," ENO1  GAPDH  SLC25A12  PDHA1  DLAT  HK1  PDHB  SLC2A3  SLC25A1  SLC2A1  SLC25A10"
1.49872112476054e-05,3,4,130.998091603053,"GO:0018335 protein succinylation "," http://amigo.geneontology.org/amigo/term/GO:0018335"," DLD  OGDH  DLST"
1.49872112476054e-05,3,4,130.998091603053,"GO:0106077 histone succinylation "," http://amigo.geneontology.org/amigo/term/GO:0106077"," DLD  OGDH  DLST"
1.626905957237e-05,7,89,13.7376275838408,"GO:0009064 glutamine family amino acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009064"," CAD  GLS  GLUD1  ALDH5A1  SLC25A12  GOT2  GMPS"
1.87572870717593e-05,7,91,13.4357017028773,"GO:0006835 dicarboxylic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0006835"," SLC1A3  SLC25A11  SLC1A2  SLC25A12  SLC25A22  SLC25A10  GJA1"
1.98608351015588e-05,6,58,18.0687022900763,"GO:0043090 amino acid import "," http://amigo.geneontology.org/amigo/term/GO:0043090"," SLC1A3  SFXN3  SLC1A2  SFXN1  SLC3A2  SLC6A11"
2.49688289877167e-05,23,1301,3.08783613309785,"GO:0043603 cellular amide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0043603"," IARS2  GSTZ1  ACOT9  PDHA1  SUCLA2  DLAT  PDHB  TUFM  MRPS11  DLD  PDHX  SUCLG1  ACAT1  OGDH  GAPDH  SLC1A2  DLST  GDAP1L1  LRPPRC  MPC2  TRAP1  MCCC1  SLC25A1"
3.5329737753457e-05,3,5,104.798473282443,"GO:0006105 succinate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006105"," ALDH5A1  SDHB  SUCLA2"
3.5329737753457e-05,3,5,104.798473282443,"GO:0015853 adenine transport "," http://amigo.geneontology.org/amigo/term/GO:0015853"," SLC25A5  SLC25A4  VDAC3"
3.58629720837249e-05,5,36,24.2589058524173,"GO:0006536 glutamate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006536"," GLS  GLUD1  ALDH5A1  SLC25A12  GOT2"
3.60312282109757e-05,7,101,12.1054342075429,"GO:0003333 amino acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0003333"," SLC1A3  SFXN3  SLC1A2  SLC25A12  SFXN1  SLC25A22  SLC3A2"
4.05651318567627e-05,5,37,23.6032597482979,"GO:0006734 NADH metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006734"," ENO1  OGDH  SLC25A12  HK1  GPD2"
4.31245219368098e-05,7,104,11.7562389900176,"GO:0009062 fatty acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009062"," ACAT1  HADHA  HADHB  ETFA  PCCB  PCCA  ETFB"
5.48865372464925e-05,4,18,38.8142493638677,"GO:0006103 2-oxoglutarate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006103"," OGDH  GOT2  DLST  IDH2"
5.62249865502564e-05,6,70,14.9712104689204,"GO:0015807 L-amino acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015807"," SLC1A3  SLC1A2  SLC25A12  SLC25A22  SFXN1  SLC3A2"
5.69058762929624e-05,9,207,7.59409226684368,"GO:0006006 glucose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006006"," ENO1  GAPDH  SLC25A12  PDHA1  DLAT  HK1  PDHB  SLC25A1  SLC25A10"
5.70696379776439e-05,11,329,5.83983387085547,"GO:0046394 carboxylic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0046394"," CAD  GLS  MTHFD1L  MGST3  GLUD1  SLC1A3  PCCB  SLC25A12  GOT2  SUCLA2  CBR1"
5.99848295374944e-05,11,331,5.80454786559351,"GO:0016053 organic acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0016053"," CAD  GLS  MTHFD1L  MGST3  GLUD1  SLC1A3  PCCB  SLC25A12  GOT2  SUCLA2  CBR1"
6.4642543192799e-05,3,6,87.3320610687023,"GO:0006537 glutamate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006537"," GLS  GLUD1  SLC25A12"
6.58657329316399e-05,4,19,36.7713941341904,"GO:0042407 cristae formation "," http://amigo.geneontology.org/amigo/term/GO:0042407"," IMMT  AFG3L2  ADCK1  SLC25A46"
8.60906180377951e-05,6,76,13.7892728003214,"GO:0010257 NADH dehydrogenase complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0010257"," NDUFS7  NDUFS2  NDUFA12  NDUFA1  NDUFA10  NDUFA9"
8.60906180377951e-05,6,76,13.7892728003214,"GO:0032981 mitochondrial respiratory chain complex I assembly "," http://amigo.geneontology.org/amigo/term/GO:0032981"," NDUFS7  NDUFS2  NDUFA12  NDUFA1  NDUFA10  NDUFA9"
0.00012386694125398,6,81,12.9380831212892,"GO:0008652 cellular amino acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0008652"," CAD  GLS  GLUD1  SLC1A3  SLC25A12  GOT2"
0.000132311250023097,14,591,4.13755957685899,"GO:0044283 small molecule biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0044283"," CAD  GLS  NDUFA9  MTHFD1L  MGST3  GLUD1  SLC1A3  PCCB  SLC25A12  GOT2  SUCLA2  SLC25A1  CBR1  SLC25A10"
0.000140079002059537,7,126,9.70356234096692,"GO:0072329 monocarboxylic acid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072329"," ACAT1  HADHA  HADHB  ETFA  PCCB  PCCA  ETFB"
0.000199653546934353,4,25,27.9462595419847,"GO:0006541 glutamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006541"," CAD  GLS  GMPS  GLUD1"
0.000219758233340158,5,53,16.4777473714533,"GO:0015804 neutral amino acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015804"," SFXN3  SFXN1  SLC1A3  SLC1A2  SLC3A2"
0.000237261429592352,9,250,6.28790839694657,"GO:0019318 hexose metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019318"," ENO1  GAPDH  SLC25A12  PDHA1  DLAT  HK1  PDHB  SLC25A1  SLC25A10"
0.00024794079185034,3,9,58.2213740458015,"GO:0006863 purine nucleobase transport "," http://amigo.geneontology.org/amigo/term/GO:0006863"," SLC25A5  SLC25A4  VDAC3"
0.000309363583003166,4,28,24.9520174482007,"GO:0051560 mitochondrial calcium ion homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0051560"," MCU  IMMT  SLC25A23  AFG3L2"
0.00034749160570486,3,10,52.3992366412214,"GO:0015851 nucleobase transport "," http://amigo.geneontology.org/amigo/term/GO:0015851"," SLC25A5  SLC25A4  VDAC3"
0.000352019784274729,4,29,24.0916030534351,"GO:0008053 mitochondrial fusion "," http://amigo.geneontology.org/amigo/term/GO:0008053"," OPA1  AFG3L2  STOML2  ADCK1"
0.000391262997898531,8,205,6.81616086389872,"GO:0006839 mitochondrial transport "," http://amigo.geneontology.org/amigo/term/GO:0006839"," SLC25A5  TIMM50  TOMM40  TIMM29  SLC25A4  SLC25A46  SLC25A10  VDAC2"
0.000398519066929032,4,30,23.2885496183206,"GO:0015813 L-glutamate transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0015813"," SLC1A3  SLC1A2  SLC25A12  SLC25A22"
0.000455552702123434,3,11,47.6356696738376,"GO:0033869 nucleoside bisphosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0033869"," SUCLA2  SUCLG1  ACAT1"
0.000455552702123434,3,11,47.6356696738376,"GO:0034031 ribonucleoside bisphosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034031"," SUCLA2  SUCLG1  ACAT1"
0.000455552702123434,3,11,47.6356696738376,"GO:0034034 purine nucleoside bisphosphate catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034034"," SUCLA2  SUCLG1  ACAT1"
0.000552355205350563,5,65,13.4357017028773,"GO:0015800 acidic amino acid transport "," http://amigo.geneontology.org/amigo/term/GO:0015800"," SLC1A3  SLC1A2  SLC25A12  SLC25A22  GJA1"
0.000634935189460181,4,34,20.5487202514594,"GO:0000002 mitochondrial genome maintenance "," http://amigo.geneontology.org/amigo/term/GO:0000002"," STOML2  OPA1  LONP1  SLC25A4"
0.000634935189460181,4,34,20.5487202514594,"GO:0019674 NAD metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019674"," ENO1  SLC25A12  HK1  GPD2"
0.000673358888720083,5,68,12.8429501571621,"GO:1902475 L-alpha-amino acid transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1902475"," SLC1A3  SLC1A2  SLC25A12  SLC25A22  SLC3A2"
0.000722443231978142,6,113,9.27420117543741,"GO:0033108 mitochondrial respiratory chain complex assembly "," http://amigo.geneontology.org/amigo/term/GO:0033108"," NDUFS7  NDUFS2  NDUFA12  NDUFA1  NDUFA10  NDUFA9"
0.00100405941043301,6,120,8.73320610687023,"GO:0009185 ribonucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009185"," ENO1  GAPDH  HK1  CAD  OGDH  AK3"
0.00105789945182967,5,75,11.6442748091603,"GO:1901607 alpha-amino acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1901607"," CAD  GLS  GLUD1  SLC25A12  GOT2"
0.0011290128004566,8,241,5.79797915808812,"GO:0044242 cellular lipid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0044242"," ACAT1  HADHA  HADHB  ETFA  PCCB  PCCA  ETFB  PRDX6"
0.00114591913614024,3,15,34.9328244274809,"GO:0035435 phosphate ion transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0035435"," SLC25A3  SLC25A11  SLC25A10"
0.00114591913614024,3,15,34.9328244274809,"GO:0036444 calcium import into the mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:0036444"," MCU  SLC25A23  AFG3L2"
0.00114591913614024,25,1916,2.27902038279495,"GO:0042592 homeostatic process "," http://amigo.geneontology.org/amigo/term/GO:0042592"," ADCK1  ATP2B1  PRDX6  PRDX5  MCU  HK1  ATP2B2  GLRX5  SLC1A3  OXCT1  DLD  RHEB  SLC25A23  IMMT  MPC2  SFXN1  PRKCB  HSPA9  GLS  AFG3L2  SLC25A46  STOML2  SLC25A5  SLC2A1  GJA1"
0.00123466282204105,5,78,11.1964180857311,"GO:0006635 fatty acid beta-oxidation "," http://amigo.geneontology.org/amigo/term/GO:0006635"," ACAT1  HADHA  HADHB  ETFA  ETFB"
0.0012568854397166,4,41,17.0404021597468,"GO:0045454 cell redox homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0045454"," PRDX6  PRDX5  GLRX5  DLD"
0.0013592652238378,4,42,16.6346782988004,"GO:0006862 nucleotide transport "," http://amigo.geneontology.org/amigo/term/GO:0006862"," SLC25A5  SLC25A4  SLC25A51  SLC25A23"
0.0013592652238378,2,3,116.442748091603,"GO:0046952 ketone body catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046952"," OXCT1  ACAT1"
0.0013592652238378,2,3,116.442748091603,"GO:0140300 serine import into mitochondrion "," http://amigo.geneontology.org/amigo/term/GO:0140300"," SFXN3  SFXN1"
0.00143129320556139,5,81,10.7817359344077,"GO:0010822 positive regulation of mitochondrion organization "," http://amigo.geneontology.org/amigo/term/GO:0010822"," SLC25A4  ADCK1  MCU  STOML2  SLC25A5"
0.00175963958678611,4,45,15.5256997455471,"GO:0009154 purine ribonucleotide catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009154"," SUCLA2  SUCLG1  ACAT1  ITPA"
0.0018287977441866,16,967,2.88999581613079,"GO:0019725 cellular homeostasis "," http://amigo.geneontology.org/amigo/term/GO:0019725"," ATP2B1  PRDX6  PRDX5  MCU  HK1  ATP2B2  GLRX5  SLC1A3  OXCT1  DLD  SLC25A23  IMMT  MPC2  PRKCB  AFG3L2  STOML2"
0.00206285082496197,6,139,7.53945850952826,"GO:0009132 nucleoside diphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009132"," ENO1  GAPDH  HK1  CAD  OGDH  AK3"
0.0022517210941486,3,19,27.5785456006428,"GO:0015867 ATP transport "," http://amigo.geneontology.org/amigo/term/GO:0015867"," SLC25A5  SLC25A4  SLC25A23"
0.00239806946622484,4,49,14.2582956846861,"GO:0006195 purine nucleotide catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006195"," SUCLA2  SUCLG1  ACAT1  ITPA"
0.00249916907209782,2,4,87.3320610687023,"GO:0006550 isoleucine catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006550"," ACADSB  ACAT1"
0.00249916907209782,2,4,87.3320610687023,"GO:0015709 thiosulfate transport "," http://amigo.geneontology.org/amigo/term/GO:0015709"," SLC25A11  SLC25A10"
0.00249916907209782,2,4,87.3320610687023,"GO:0015743 malate transport "," http://amigo.geneontology.org/amigo/term/GO:0015743"," SLC25A11  SLC25A10"
0.00249916907209782,2,4,87.3320610687023,"GO:0043490 malate-aspartate shuttle "," http://amigo.geneontology.org/amigo/term/GO:0043490"," SLC25A12  SLC25A22"
0.00249916907209782,2,4,87.3320610687023,"GO:0071423 malate transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:0071423"," SLC25A11  SLC25A10"
0.00249916907209782,2,4,87.3320610687023,"GO:1900208 regulation of cardiolipin metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1900208"," PHB2  STOML2"
0.00249916907209782,3,20,26.1996183206107,"GO:1901679 nucleotide transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1901679"," SLC25A5  SLC25A4  SLC25A51"
0.00249916907209782,2,4,87.3320610687023,"GO:1902356 oxaloacetate(2-) transmembrane transport "," http://amigo.geneontology.org/amigo/term/GO:1902356"," SLC25A11  SLC25A10"
0.00286556047128388,4,52,13.4357017028773,"GO:0009261 ribonucleotide catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009261"," SUCLA2  SUCLG1  ACAT1  ITPA"
0.00286994753033362,3,21,24.9520174482007,"GO:0032048 cardiolipin metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0032048"," HADHA  PHB2  STOML2"
0.00303897679247164,5,97,9.00330526481467,"GO:0046031 ADP metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046031"," ENO1  GAPDH  HK1  OGDH  AK3"
0.00325280818484981,3,22,23.8178348369188,"GO:0009084 glutamine family amino acid biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009084"," GLS  GLUD1  SLC25A12"
0.00325280818484981,3,22,23.8178348369188,"GO:0140374 antiviral innate immune response "," http://amigo.geneontology.org/amigo/term/GO:0140374"," PHB1  PHB2  ATAD3A"
0.00346182939809382,4,55,12.7028452463567,"GO:0072523 purine-containing compound catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072523"," SUCLA2  SUCLG1  ACAT1  ITPA"
0.00381629499581188,2,5,69.8656488549618,"GO:0006101 citrate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006101"," ACO2  CS"
0.00381629499581188,2,5,69.8656488549618,"GO:0006842 tricarboxylic acid transport "," http://amigo.geneontology.org/amigo/term/GO:0006842"," SLC25A1  SFXN5"
0.00381629499581188,2,5,69.8656488549618,"GO:0015729 oxaloacetate transport "," http://amigo.geneontology.org/amigo/term/GO:0015729"," SLC25A11  SLC25A10"
0.00381629499581188,2,5,69.8656488549618,"GO:0015746 citrate transport "," http://amigo.geneontology.org/amigo/term/GO:0015746"," SLC25A1  SFXN5"
0.00381629499581188,2,5,69.8656488549618,"GO:0070777 D-aspartate transport "," http://amigo.geneontology.org/amigo/term/GO:0070777"," SLC1A3  SLC1A2"
0.00381629499581188,2,5,69.8656488549618,"GO:0070779 D-aspartate import across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0070779"," SLC1A3  SLC1A2"
0.00381629499581188,2,5,69.8656488549618,"GO:0098708 glucose import across plasma membrane "," http://amigo.geneontology.org/amigo/term/GO:0098708"," SLC2A3  SLC2A1"
